,word,score,frequency,feature_proportion,eojeol_proportion,josa_variety,unique_josa_proportion
18873,오슬로대,0.999867,17,0.058823529411764705,0.0,1,1.0
18874,일상적,0.9998357727272726,48,0.5,0.08333333333333333,5,1.0
18875,중고차,0.940218,51,0.75,0.5294117647058824,6,0.8571428571428571
18876,1020호선,0.46888,4,0.6666666666666666,0.25,1,0.5
18877,경기회복,0.9286823333333333,30,0.9545454545454546,0.26666666666666666,5,1.0
18878,재분류,0.99992,7,1.0,0.0,4,1.0
18879,강사,0.7783476810344827,200,0.7160493827160493,0.19,10,0.7142857142857143
18880,선전매체,0.0,3,0.0,1.0,0,0.0
18881,337,0.504724,105,0.08333333333333333,0.8857142857142857,1,1.0
18882,코팅제,0.9992175,5,1.0,0.6,2,1.0
18883,중기청장,0.28548142857142855,11,1.0,0.36363636363636365,1,0.5
18884,계획적,0.9997323703703702,54,0.7105263157894737,0.2962962962962963,4,1.0
18885,대사질환,0.9999254285714285,7,1.0,0.0,2,1.0
18886,탈북자,0.7669280384615385,71,0.5777777777777777,0.36619718309859156,8,0.7272727272727273
18887,서라벌,0.7517769999999999,4,1.0,0.0,2,1.0
18888,시급,0.8475741555555556,194,0.7803468208092486,0.10824742268041238,14,0.9333333333333333
18889,매입,0.8748471798561149,288,0.7202072538860104,0.3298611111111111,28,0.9333333333333333
18890,304명,0.6108077142857142,16,1.0,0.125,3,1.0
18891,자유학기제관,0.3999468,10,1.0,0.5,1,0.5
18892,유사수신업체,0.997334,3,0.5,0.3333333333333333,1,1.0
18893,교육부장관상,0.504724,6,1.0,0.0,1,1.0
18894,435명,0.999549,3,1.0,0.3333333333333333,2,1.0
18895,대전학생인권조례,0.999605,8,0.5,0.5,1,1.0
18896,학점,0.6535383870967741,191,0.8857142857142857,0.450261780104712,7,0.875
18897,변동,0.772659015151515,376,0.18384401114206128,0.04521276595744681,9,0.9
18898,입점,0.8829401271186441,259,0.6629213483146067,0.3127413127413127,26,0.9629629629629629
18899,지역상권,0.9503968,28,1.0,0.6428571428571429,4,1.0
18900,경태,0.9520006363636365,74,0.7586206896551724,0.6081081081081081,1,0.5
18901,이상민,0.515137707070707,127,1.0,0.2204724409448819,9,0.9
18902,김추자,0.999867,3,1.0,0.0,1,1.0
18903,페인트칠,0.74021825,9,1.0,0.5555555555555556,3,1.0
18904,키미,0.35306864044943825,297,1.0,0.7003367003367004,2,0.6666666666666666
18905,2주기,0.999605,11,0.8,0.5454545454545454,1,1.0
18906,주주총회,0.9853204864864864,105,0.9866666666666667,0.2857142857142857,8,0.8888888888888888
18907,네이처리퍼블릭,0.999867,14,1.0,0.9285714285714286,1,1.0
18908,30분쯤,0.999772,19,1.0,0.9473684210526315,1,1.0
18909,인터넷신문,0.0,6,0.0,1.0,0,0.0
18910,특수목적고,0.93776,6,1.0,0.8333333333333334,1,1.0
18911,세운상가,0.6896565384615385,16,1.0,0.1875,7,0.7777777777777778
18912,개막작,0.9259565555555556,60,0.54,0.16666666666666666,5,0.8333333333333334
18913,난국,0.8345025,10,1.0,0.4,4,1.0
18914,남창희,0.9998669999999998,5,1.0,0.0,1,1.0
18915,버클리대학,0.999867,4,1.0,0.0,1,1.0
18916,토대,0.993989628664495,310,1.0,0.00967741935483871,6,0.8571428571428571
18917,추경,0.9116752647058823,78,0.6181818181818182,0.2948717948717949,9,0.9
18918,근대사,0.999736,5,0.6666666666666666,0.4,2,1.0
18919,연도별,0.7491225,16,1.0,0.75,1,0.5
18920,동시구매,0.0,5,0.0,1.0,0,0.0
18921,양아,0.817389,5,0.4,0.0,1,1.0
18922,협조체제,0.999605,7,1.0,0.0,1,1.0
18923,독선,0.9997843333333334,7,0.5,0.14285714285714285,2,1.0
18924,체제불안정,1.0,4,1.0,0.75,1,1.0
18925,미만,0.9019270653594772,298,0.788659793814433,0.348993288590604,21,0.9545454545454546
18926,고용부,0.612036,55,0.9130434782608695,0.5818181818181818,4,0.8
18927,10개씩,0.504724,8,1.0,0.875,1,1.0
18928,축적,0.9642833863636363,75,0.6666666666666666,0.12,17,0.9444444444444444
18929,스트레칭,0.7815684375,31,1.0,0.4838709677419355,6,1.0
18930,치즈스틱,0.504724,6,1.0,0.5,1,1.0
18931,창사임시정부청사,0.9998343333333333,29,1.0,0.06896551724137931,2,1.0
18932,합법,0.9981479999999999,75,0.04225352112676056,0.05333333333333334,3,1.0
18933,스포츠단,0.999707,3,1.0,0.3333333333333333,1,1.0
18934,꽁냥꽁냥,0.9901650000000001,34,0.8461538461538461,0.6176470588235294,2,1.0
18935,궁전,0.8348193333333332,7,1.0,0.14285714285714285,2,1.0
18936,을왕리해수욕장,0.999707,8,1.0,0.0,1,1.0
18937,살릴지,0.9996625,3,1.0,0.3333333333333333,2,1.0
18938,구역으로,1.0,17,1.0,0.8235294117647058,1,1.0
18939,뉴트리바이오텍,0.9997935,3,1.0,0.3333333333333333,2,1.0
18940,샴푸,0.7384676896551724,49,0.9354838709677419,0.3673469387755102,10,0.8333333333333334
18941,400대,0.999665,8,0.3333333333333333,0.25,2,1.0
18942,교육비,0.7627483333333333,55,0.6428571428571429,0.7454545454545455,5,0.8333333333333334
18943,4000건,0.504724,3,1.0,0.3333333333333333,1,1.0
18944,19일,0.9269574864864865,5573,0.9296482412060302,0.9642921227346133,16,0.8888888888888888
18945,중국기업들,0.9998823333333333,3,1.0,0.0,2,1.0
18946,아이스크림,0.5365455,99,0.9565217391304348,0.5353535353535354,5,0.8333333333333334
18947,참모총장,0.9086949999999999,11,1.0,0.0,3,0.75
18948,대사들,0.7995110000000001,6,1.0,0.16666666666666666,2,0.6666666666666666
18949,인분,0.5871341666666666,6,1.0,0.0,2,1.0
18950,재발방지책,0.0,6,0.0,1.0,0,0.0
18951,템포,0.967921,9,0.6666666666666666,0.3333333333333333,3,1.0
18952,64만,0.997693,14,0.2,0.6428571428571429,1,1.0
18953,동탄역,0.9994276666666666,16,1.0,0.8125,2,1.0
18954,수사기법,0.5597449999999999,11,1.0,0.18181818181818182,2,1.0
18955,357억원,0.504724,4,1.0,0.0,1,1.0
18956,청산손익,0.999185,4,1.0,0.0,1,1.0
18957,일으키기,0.505755,12,1.0,0.6666666666666666,1,1.0
18958,베이징,0.8451459734513275,318,0.8308823529411765,0.5723270440251572,7,0.6363636363636364
18959,모면,0.9799286363636365,11,1.0,0.0,7,1.0
18960,이기적,0.999687625,54,0.2962962962962963,0.0,9,1.0
18961,고국,0.9998264285714286,11,1.0,0.36363636363636365,2,1.0
18962,촉망,0.9666442,10,1.0,0.0,3,1.0
18963,한국장애인개발원,0.4995925,3,1.0,0.3333333333333333,1,0.5
18964,탈환작전,0.6271232499999999,10,1.0,0.2,3,0.75
18965,미온적,0.9998652499999999,25,0.6666666666666666,0.52,6,1.0
18966,현판식,0.5542516,16,1.0,0.375,2,1.0
18967,어로장,0.5015303333333333,4,1.0,0.25,2,0.6666666666666666
18968,자치구청장,0.4995925,7,0.2857142857142857,0.0,1,0.5
18969,보이콧,0.867482947368421,60,1.0,0.6833333333333333,7,0.875
18970,프레스센터,0.999707,50,1.0,0.14,1,1.0
18971,프리덤데,0.778636,3,0.6666666666666666,0.0,2,1.0
18972,너울,0.9996130000000001,11,0.45454545454545453,0.0,2,1.0
18973,소형,0.8929124285714286,206,0.15384615384615385,0.558252427184466,6,0.8571428571428571
18974,술탄,0.3635380909090909,18,1.0,0.3888888888888889,3,0.75
18975,엄지원,0.3911414782608696,30,1.0,0.23333333333333334,4,0.8
18976,초빙교수,0.33244466666666667,5,1.0,0.4,1,0.5
18977,만추,0.999605,5,1.0,0.6,1,1.0
18978,사고발생,0.0,8,0.0,1.0,0,0.0
18979,볼링협회,0.0,4,0.0,1.0,0,0.0
18980,기본권,0.9171801666666667,13,0.6,0.23076923076923078,4,1.0
18981,자금조달,0.7806298823529412,99,0.8095238095238095,0.5757575757575758,4,0.8
18982,홍진경,0.999185,58,0.8,0.39655172413793105,1,1.0
18983,평행이론,0.87582275,5,1.0,0.2,4,1.0
18984,준우승,0.6132299999999999,17,0.9285714285714286,0.17647058823529413,5,0.8333333333333334
18985,개인자격,0.9997250000000001,3,1.0,0.0,1,1.0
18986,전면적,0.9997249999999999,41,0.36666666666666664,0.2682926829268293,1,1.0
18987,아이치신문,0.0,3,0.0,1.0,0,0.0
18988,목표지점,0.6697226666666666,3,1.0,0.0,2,1.0
18989,성관계,0.9222594347826086,55,1.0,0.16363636363636364,9,0.8181818181818182
18990,성장전략,0.9997959999999999,3,1.0,0.3333333333333333,2,1.0
18991,역동,0.999867,51,0.12,0.0196078431372549,1,1.0
18992,판도,0.7722895625,44,0.8888888888888888,0.18181818181818182,6,0.75
18993,운영위원장실,0.9988300000000001,5,1.0,0.0,1,1.0
18994,파나소닉,0.7727197272727273,12,1.0,0.08333333333333333,3,0.75
18995,비츠,0.5003284285714286,18,0.875,0.5555555555555556,3,0.75
18996,식용유,0.9998535,9,1.0,0.7777777777777778,2,1.0
18997,중복사업,0.7520214999999999,4,1.0,0.5,2,1.0
18998,노영학,0.9998333333333335,6,1.0,0.5,3,1.0
18999,현직,0.7875865714285715,158,0.6666666666666666,0.8670886075949367,4,1.0
19000,용암,0.9084240909090909,19,0.6111111111111112,0.05263157894736842,2,0.6666666666666666
19001,맥과이어,0.6158870000000001,10,1.0,0.2,2,0.6666666666666666
19002,우산,0.7025083999999999,11,0.625,0.2727272727272727,2,1.0
19003,쓰레기들,0.999185,3,1.0,0.3333333333333333,1,1.0
19004,중앙부,0.999707,12,0.09090909090909091,0.08333333333333333,1,1.0
19005,정규,0.497658,620,0.006191950464396285,0.4790322580645161,1,0.5
19006,위협적,0.9995985000000001,18,0.14285714285714285,0.2222222222222222,2,1.0
19007,가평전투,0.4999335,15,1.0,0.7333333333333333,1,0.5
19008,4억,0.49986,132,0.022988505747126436,0.3409090909090909,1,0.5
19009,전자장치,0.9997558,30,0.5555555555555556,0.7,3,1.0
19010,시장영화,0.0,4,0.0,1.0,0,0.0
19011,자유당,0.8583975714285713,23,1.0,0.6956521739130435,2,1.0
19012,미암,0.74972975,4,1.0,0.0,2,0.6666666666666666
19013,1억2000만원,0.639763,14,0.8461538461538461,0.07142857142857142,2,1.0
19014,청주기상지청,0.33324000000000004,3,1.0,0.0,1,0.5
19015,신상품,0.43863575,51,1.0,0.6862745098039216,4,0.8
19016,약혼녀,0.967547,3,1.0,0.3333333333333333,2,1.0
19017,도산,0.7982948000000001,18,0.3333333333333333,0.16666666666666666,4,1.0
19018,집단소송,0.6146718333333333,27,1.0,0.3333333333333333,4,1.0
19019,진흙탕싸움,0.8345438333333334,6,1.0,0.0,4,1.0
19020,만기평가일,0.999665,16,1.0,0.0,2,1.0
19021,따위,0.7213816666666666,25,0.9473684210526315,0.24,5,0.8333333333333334
19022,눈물샘,0.7521328333333334,6,1.0,0.0,3,1.0
19023,확인서,0.9995697727272728,30,1.0,0.26666666666666666,2,1.0
19024,심문,0.628543,8,1.0,0.5,2,1.0
19025,2인1조,0.99883,3,1.0,0.3333333333333333,1,1.0
19026,허상,0.8348146666666666,28,0.10714285714285714,0.0,3,1.0
19027,명령서,0.9982424,10,1.0,0.0,2,1.0
19028,언행,0.7832184130434783,65,0.7666666666666667,0.07692307692307693,6,0.8571428571428571
19029,미덕,0.7729062727272726,12,0.9166666666666666,0.0,6,0.8571428571428571
19030,임차,0.994860625,69,0.13793103448275862,0.15942028985507245,4,1.0
19031,수렴청정,0.8297066666666666,7,1.0,0.5714285714285714,2,1.0
19032,등산족,0.9995259999999999,3,0.6666666666666666,0.0,2,1.0
19033,이하늬,0.49930025,17,1.0,0.5294117647058824,2,0.6666666666666666
19034,상수관,0.7522955,13,0.8888888888888888,0.3076923076923077,2,1.0
19035,코스피,0.4098139166666666,366,0.4247787610619469,0.3825136612021858,8,0.8
19036,상충,0.9999828125,20,0.9411764705882353,0.15,3,1.0
19037,지성적,0.999725,4,0.3333333333333333,0.25,1,1.0
19038,태고,0.999867,6,1.0,0.0,1,1.0
19039,향연,0.821950142857143,23,1.0,0.391304347826087,5,0.8333333333333334
19040,여대생,0.5557709999999999,26,0.9047619047619048,0.19230769230769232,4,0.8
19041,일축,0.983124701923077,120,0.9369369369369369,0.075,12,1.0
19042,프랜차이즈,0.9203138571428572,99,0.3684210526315789,0.8080808080808081,5,1.0
19043,기획조사,0.999605,16,1.0,0.125,1,1.0
19044,마치기,0.7524875,5,1.0,0.2,3,1.0
19045,주류,0.8072974545454545,119,0.4852941176470588,0.42857142857142855,10,0.9090909090909091
19046,데스틴파워,0.4991113333333333,7,1.0,0.14285714285714285,2,0.6666666666666666
19047,청년구직자들,0.9173951666666667,6,1.0,0.0,4,1.0
19048,요하네스버그,0.98422025,4,1.0,0.0,2,1.0
19049,콜린스,0.8154589999999999,6,1.0,0.3333333333333333,3,1.0
19050,동해바다,0.9584133333333335,5,1.0,0.4,2,1.0
19051,자료보관대상자,0.6658866666666666,3,1.0,0.0,1,0.5
19052,접속,0.9329374807692309,192,0.6709677419354839,0.19270833333333334,21,0.9130434782608695
19053,500개,0.9894625,14,1.0,0.5714285714285714,3,1.0
19054,묘령,0.999867,13,1.0,0.0,1,1.0
19055,권리금,0.6259085,5,1.0,0.2,3,0.75
19056,산전으로,1.0,10,1.0,0.0,1,1.0
19057,후송,0.9173036666666666,16,0.75,0.5,5,1.0
19058,악동,0.9998625,49,0.05714285714285714,0.2857142857142857,2,1.0
19059,정보공유약정,0.252362,4,1.0,0.0,1,0.5
19060,고소장,0.5938289,54,1.0,0.07407407407407407,3,1.0
19061,김별아,0.9986005,7,1.0,0.7142857142857143,2,1.0
19062,품절,0.8347256666666666,14,0.25,0.14285714285714285,3,1.0
19063,철목어,0.4998025,3,1.0,0.3333333333333333,1,0.5
19064,10월13일,1.0,5,1.0,0.2,1,1.0
19065,감리,0.998718,18,0.3125,0.1111111111111111,4,1.0
19066,장전,0.8828292727272727,25,0.9166666666666666,0.04,9,1.0
19067,사기조직,0.74965625,4,1.0,0.0,2,0.6666666666666666
19068,입찰가,0.9986966,6,1.0,0.16666666666666666,2,1.0
19069,192건,0.999545,11,1.0,0.7272727272727273,2,1.0
19070,김박첼라,0.93776,5,1.0,0.4,1,1.0
19071,메가스터디교육,0.428417,12,1.0,0.4166666666666667,2,0.6666666666666666
19072,강혜,0.548239,13,0.15384615384615385,0.0,1,1.0
19073,4색,0.999867,8,1.0,0.875,1,1.0
19074,경비,0.9436583333333334,240,0.12987012987012986,0.0375,7,0.875
19075,20도,0.9991342272727273,86,0.9166666666666666,0.7209302325581395,6,1.0
19076,긴급현안,0.0,3,0.0,1.0,0,0.0
19077,폐지,0.9217879333333332,170,0.875,0.29411764705882354,32,0.9696969696969697
19078,4차전,0.9172098333333333,6,1.0,0.0,2,1.0
19079,성희,0.999605,24,0.125,0.0,1,1.0
19080,한미연합사령부,0.9576180000000001,6,1.0,0.5,2,1.0
19081,진입로,0.999163,16,0.8333333333333334,0.625,3,1.0
19082,경쟁자,0.649822,34,0.5757575757575758,0.029411764705882353,6,0.75
19083,교무회의,0.999707,3,1.0,0.0,1,1.0
19084,1000척,0.999707,7,1.0,0.0,1,1.0
19085,전공,0.8301991814159293,443,0.6091644204851752,0.16252821670428894,25,0.8620689655172413
19086,우선권,0.5013029999999999,5,1.0,0.4,2,0.6666666666666666
19087,장점,0.777518606870229,307,0.9527272727272728,0.10423452768729642,14,0.9333333333333333
19088,후이저우시,0.3351858333333333,9,1.0,0.3333333333333333,2,0.6666666666666666
19089,재범률,0.399674,14,1.0,0.2857142857142857,1,0.5
19090,11월21일,0.99950675,6,1.0,0.3333333333333333,2,1.0
19091,친부,0.6050881267605633,71,1.0,0.0,7,0.7777777777777778
19092,기본,0.8605816597938144,753,0.1773308957952468,0.2735723771580345,15,0.8333333333333334
19093,관광,0.46081390714285714,1708,0.09504412763068568,0.1375878220140515,14,0.7
19094,투데이,0.33324000000000004,10,0.6,0.5,1,0.5
19095,도안,0.999725,5,0.25,0.2,1,1.0
19096,제3땅굴,0.0,4,0.0,1.0,0,0.0
19097,추도사,0.97899,4,1.0,0.25,2,1.0
19098,하역능력,0.8894951111111111,9,1.0,0.0,4,1.0
19099,머리채,0.999605,9,1.0,0.1111111111111111,1,1.0
19100,중환자실,0.9997404680851064,52,1.0,0.09615384615384616,6,1.0
19101,주택대출,0.999495,16,0.6666666666666666,0.625,3,1.0
19102,부산발전,0.504724,16,0.0625,0.0,1,1.0
19103,조합원,0.7186322291666666,178,0.48484848484848486,0.4438202247191011,8,0.7272727272727273
19104,스마트스쿨,0.8345920000000001,4,1.0,0.25,3,1.0
19105,343조7000억원,0.9993289999999999,5,0.8,0.0,2,1.0
19106,휴대전화,0.9028193687943262,279,0.9337748344370861,0.45878136200716846,12,0.8
19107,폐점,0.999725,3,1.0,0.6666666666666666,1,1.0
19108,것들,0.7783659882812499,290,0.9961089494163424,0.11379310344827587,19,0.95
19109,해상반입,0.7519545,9,0.3333333333333333,0.3333333333333333,2,1.0
19110,생체효능검증실,0.44963325000000004,23,1.0,0.13043478260869565,1,0.5
19111,나설것,0.9997250000000001,3,1.0,0.0,1,1.0
19112,112억원,0.504724,4,1.0,0.5,1,1.0
19113,무기계약직,0.6665306666666666,10,0.75,0.6,2,0.6666666666666666
19114,대통령실,0.999913,17,0.5,0.8823529411764706,1,1.0
19115,독립영화들,0.9995015,6,1.0,0.0,3,1.0
19116,배체수,0.997334,25,1.0,0.96,1,1.0
19117,나무들,0.8335516666666667,13,1.0,0.07692307692307693,5,0.8333333333333334
19118,본입찰,0.8010775666666666,48,0.9375,0.3333333333333333,6,0.8571428571428571
19119,지지여부,0.9991920909090909,11,1.0,0.0,2,1.0
19120,90일,0.999137,12,0.14285714285714285,0.4166666666666667,1,1.0
19121,가격설,0.7726740454545454,44,1.0,0.5,5,0.8333333333333334
19122,스페셜포스,0.0,7,0.0,1.0,0,0.0
19123,27년,0.9995594999999999,72,0.08,0.3055555555555556,3,1.0
19124,470,0.7611399999999999,29,0.18518518518518517,0.06896551724137931,1,0.5
19125,88건,0.999867,6,1.0,0.3333333333333333,1,1.0
19126,영원,0.9718684444444443,150,0.24161073825503357,0.006666666666666667,5,1.0
19127,산업분야,0.9997468571428572,23,1.0,0.08695652173913043,6,1.0
19128,산업체,0.8433054999999999,19,0.8333333333333334,0.3684210526315789,6,0.8571428571428571
19129,인구,0.7267741094527362,532,0.6836734693877551,0.4473684210526316,12,0.8571428571428571
19130,김혜수,0.9774760000000001,9,1.0,0.6666666666666666,2,1.0
19131,형상,0.7013678750000001,81,0.5194805194805194,0.04938271604938271,10,0.9090909090909091
19132,이진아,0.7805016,14,1.0,0.2857142857142857,3,0.75
19133,재택근무제도,0.9988480000000001,3,1.0,0.0,2,1.0
19134,구민,0.814051125,29,0.3076923076923077,0.10344827586206896,5,1.0
19135,정치공세,0.7370944074074074,32,1.0,0.15625,7,0.875
19136,새날학교,0.999673,6,1.0,0.0,2,1.0
19137,섬유의복,0.6662446666666667,31,0.42857142857142855,0.5483870967741935,2,0.6666666666666666
19138,경기도시공사,0.9018115833333334,43,1.0,0.4418604651162791,2,0.6666666666666666
19139,물가상승,0.9997207142857143,90,0.09210526315789473,0.15555555555555556,2,1.0
19140,범주,0.9983406170212765,48,1.0,0.020833333333333332,6,1.0
19141,66억원,0.7522245,12,1.0,0.8333333333333334,2,1.0
19142,옥수리,0.9997135,8,1.0,0.75,2,1.0
19143,공감능력,0.9996703333333334,3,1.0,0.0,2,1.0
19144,벨기에,0.8331913333333333,49,0.6666666666666666,0.8163265306122449,3,0.75
19145,우기명,0.504724,17,1.0,0.7647058823529411,1,1.0
19146,과학성,0.999913,5,1.0,0.8,1,1.0
19147,김명순,0.3999468,20,0.8333333333333334,0.4,1,0.5
19148,생물산업,0.999867,3,0.6666666666666666,0.0,1,1.0
19149,새만금,0.9688248750000001,76,0.3137254901960784,0.32894736842105265,6,1.0
19150,투척,0.999837,8,0.8333333333333334,0.25,4,1.0
19151,존재함에,0.505755,3,1.0,0.3333333333333333,1,1.0
19152,양윤영,0.999185,42,1.0,0.47619047619047616,1,1.0
19153,일꾼들,0.9007296,6,1.0,0.16666666666666666,3,1.0
19154,전용폰,0.9995416666666667,3,1.0,0.0,2,1.0
19155,기찻길,0.9994525000000001,5,1.0,0.6,2,1.0
19156,7천3백여,0.0,3,0.0,1.0,0,0.0
19157,수프,0.972832,18,0.7,0.4444444444444444,4,1.0
19158,환승권,0.5872554999999999,8,1.0,0.25,2,1.0
19159,예치금리,0.999605,5,1.0,0.6,1,1.0
19160,대전시장,0.6073785714285714,16,0.9333333333333333,0.0625,3,0.75
19161,제주경찰,0.999185,4,0.5,0.5,1,1.0
19162,학술심포지엄,0.25261975,5,1.0,0.2,2,0.6666666666666666
19163,기획실,0.9997135,7,0.2857142857142857,0.0,2,1.0
19164,소득자원,0.504724,3,1.0,0.0,1,1.0
19165,전제조건,0.6661273333333333,3,1.0,0.0,2,0.6666666666666666
19166,우수시장,0.999725,7,0.3333333333333333,0.5714285714285714,1,1.0
19167,전문대학,0.87583075,29,0.8,0.8275862068965517,3,1.0
19168,시민시대,0.3989336,18,1.0,0.7222222222222222,1,0.5
19169,이베이코리아,0.49930025,9,1.0,0.1111111111111111,2,0.6666666666666666
19170,박신양,0.8965456724137932,76,1.0,0.23684210526315788,7,0.875
19171,제1회의실,0.999707,7,1.0,0.0,1,1.0
19172,세원,0.504724,11,0.2222222222222222,0.18181818181818182,1,1.0
19173,태평양전쟁,0.6433968571428571,9,1.0,0.2222222222222222,3,0.75
19174,시한폭탄,0.9994997272727272,13,1.0,0.15384615384615385,5,1.0
19175,라이벌,0.9994342999999999,18,0.8333333333333334,0.3333333333333333,6,1.0
19176,강제이행금,0.6695443333333332,3,1.0,0.0,2,1.0
19177,9900억원,0.504724,11,1.0,0.8181818181818182,1,1.0
19178,아리랑본드,0.6664416666666667,6,1.0,0.0,2,0.6666666666666666
19179,새마을,0.999913,337,0.0031847133757961785,0.06824925816023739,1,1.0
19180,촬영장,0.8757642763157893,118,0.9743589743589743,0.3389830508474576,9,0.8181818181818182
19181,책무성,0.6037231999999999,6,1.0,0.16666666666666666,2,1.0
19182,메달포상금,0.0,4,0.0,1.0,0,0.0
19183,연결고리,0.9622807500000002,36,1.0,0.2222222222222222,3,0.75
19184,선수단,0.8018176,31,0.7692307692307693,0.5806451612903226,5,1.0
19185,계획,0.9025336552828175,3731,0.9000960614793467,0.1629589922272849,70,0.9333333333333333
19186,투자협약,0.559664111111111,21,1.0,0.5714285714285714,2,1.0
19187,쇼핑객,0.5015303333333333,9,0.3333333333333333,0.0,2,0.6666666666666666
19188,하이포,0.8569914285714285,49,0.20588235294117646,0.30612244897959184,2,0.6666666666666666
19189,시간대별,0.99883,9,1.0,0.7777777777777778,1,1.0
19190,어반자카,0.39383300000000004,70,0.17142857142857143,0.0,1,1.0
19191,가설물,0.7167332857142856,9,1.0,0.2222222222222222,3,1.0
19192,토요일,0.9992368000000001,150,0.875,0.7333333333333333,8,1.0
19193,직선,0.4513440999999999,39,0.5714285714285714,0.10256410256410256,3,0.75
19194,1항,0.2856417142857143,15,1.0,0.5333333333333333,2,0.6666666666666666
19195,통념,0.8502272999999999,16,0.625,0.0,5,0.8333333333333334
19196,부산교통공사노조,0.997334,3,1.0,0.6666666666666666,1,1.0
19197,여성드러머,0.0,4,0.0,1.0,0,0.0
19198,유해,0.7488655,348,0.09427609427609428,0.14655172413793102,7,0.875
19199,동메달,0.504724,13,1.0,0.7692307692307693,1,1.0
19200,영적,0.999725,6,1.0,0.8333333333333334,1,1.0
19201,에이핑크,0.8194274487179487,237,1.0,0.6708860759493671,5,0.8333333333333334
19202,진료행위,0.9995578333333333,11,1.0,0.45454545454545453,4,1.0
19203,가득,0.9972744879032258,463,0.8825622775800712,0.3930885529157667,11,1.0
19204,압류,0.9877290000000001,34,0.7368421052631579,0.4411764705882353,9,1.0
19205,7시10분,1.0,3,0.5,0.3333333333333333,1,1.0
19206,연착륙,0.6569845384615385,26,0.9285714285714286,0.46153846153846156,4,1.0
19207,1리터,0.99972,16,0.0625,0.0,1,1.0
19208,유흥비,0.94539375,10,1.0,0.2,2,1.0
19209,영락,1.0,7,0.5714285714285714,0.0,2,1.0
19210,핵도발,0.7004918,11,1.0,0.09090909090909091,4,0.8
19211,491억1100만원,0.8582572857142857,7,1.0,0.0,3,1.0
19212,4개조,0.9988300000000001,7,1.0,0.2857142857142857,1,1.0
19213,토지지원리츠,0.4998025,8,1.0,0.75,1,0.5
19214,이탈프리즘,0.0,273,0.0,1.0,0,0.0
19215,신용카드,0.8271332929292929,289,0.8918918918918919,0.615916955017301,11,0.8461538461538461
19216,비대칭적,0.999725,13,0.4,0.6153846153846154,1,1.0
19217,창작가요제,0.968766,6,1.0,0.6666666666666666,2,1.0
19218,군에서,0.2528775,28,1.0,0.6428571428571429,1,0.5
19219,트러블슈팅,0.0,3,0.0,1.0,0,0.0
19220,웹페이지,0.999707,3,1.0,0.6666666666666666,1,1.0
19221,고초,0.87557475,8,0.6666666666666666,0.25,3,1.0
19222,문화전당,0.8346141666666668,13,0.5454545454545454,0.15384615384615385,4,1.0
19223,여론몰이,0.5097136666666667,3,1.0,0.0,2,1.0
19224,퓨리서치센터,0.7010417999999999,6,1.0,0.16666666666666666,3,0.75
19225,자산운용,0.46813019354838703,107,0.33695652173913043,0.14018691588785046,8,0.8888888888888888
19226,에스쁘,0.750208,6,0.8333333333333334,0.0,1,0.5
19227,자생종,0.5496749999999999,18,1.0,0.3888888888888889,2,1.0
19228,타운,0.7222037777777778,71,0.15,0.15492957746478872,2,0.6666666666666666
19229,랠리,0.6933349000000001,14,0.9090909090909091,0.21428571428571427,4,0.8
19230,시각차,0.9984864999999999,8,1.0,0.25,3,1.0
19231,학력수준,0.999185,3,1.0,0.6666666666666666,1,1.0
19232,부룬디,0.3875254,8,1.0,0.375,2,0.6666666666666666
19233,1만5천원,0.999713,6,1.0,0.5,2,1.0
19234,12배,0.99972,6,0.25,0.3333333333333333,1,1.0
19235,나락,0.8014312285714286,62,0.7446808510638298,0.24193548387096775,4,0.8
19236,흙수저,0.34634193750000003,42,0.8888888888888888,0.5714285714285714,4,0.4444444444444444
19237,농사,0.983141119047619,70,0.7,0.14285714285714285,7,1.0
19238,독자노선,0.5051363999999999,5,1.0,0.0,2,1.0
19239,78개,0.999867,3,1.0,0.3333333333333333,1,1.0
19240,미투온,0.4825561724137931,42,0.8529411764705882,0.19047619047619047,4,0.8
19241,재목,0.9992783333333334,4,0.75,0.0,3,1.0
19242,아경봇,0.999185,14,1.0,0.8571428571428571,1,1.0
19243,골프,0.7789093125000001,265,0.15384615384615385,0.21509433962264152,8,0.8
19244,기본가격,0.504724,4,0.5,0.5,1,1.0
19245,억새풀,0.87556975,6,1.0,0.3333333333333333,2,1.0
19246,경찰수뇌부,0.49923475,4,1.0,0.0,2,0.6666666666666666
19247,근무자,0.8334743333333333,14,0.75,0.42857142857142855,2,1.0
19248,사고경위,0.99077,21,1.0,0.6666666666666666,2,1.0
19249,지구촌,0.6037526,45,0.7142857142857143,0.8444444444444444,2,1.0
19250,쪽지벌,0.499415,3,1.0,0.3333333333333333,1,0.5
19251,주택담보대출,0.7796102592592594,102,0.5869565217391305,0.5490196078431373,8,0.8888888888888888
19252,2천회,0.99883,4,1.0,0.75,1,1.0
19253,동물,0.7719667711442785,563,0.4249471458773784,0.15985790408525755,19,0.9047619047619048
19254,화학플랜트,0.0,3,0.0,1.0,0,0.0
19255,눈망울,0.625596,6,1.0,0.3333333333333333,2,0.6666666666666666
19256,실랑,1.0,9,0.2222222222222222,0.0,1,1.0
19257,새마을지수,0.4998025,5,1.0,0.6,1,0.5
19258,면적제한,0.505755,4,1.0,0.0,1,1.0
